movieID,budget,open_weekend,gross,ROI_open,ROI_gross
tt0094608,6000000,4316369,32069318,-0.281, 4.345
tt0095174,20000000,4359424,17637950,-0.782,-0.118
tt0095963,29000000,8133822,34994648,-0.720, 0.207
tt0105121,6000000,5522250,23705325,-0.080, 2.951
tt0104692,10000000,7751971,27207265,-0.225, 1.721
tt0107076,18000000,10106500,32589677,-0.439, 0.811
tt0111742,70000000,17911366,65012000,-0.744,-0.071
tt0116654,40000000,9101987,27663982,-0.772,-0.308
tt0117603,9000000,11807451,36049108, 0.312, 3.005
tt0119080,6000000,3287846,14821531,-0.452, 1.470
tt0119896,19000000,7809026,31058643,-0.589, 0.635
tt0120609,13000000,10809424,27052167,-0.169, 1.081
tt0118956,45000000,4737793,11146409,-0.895,-0.752
tt0118636,14000000,3583151,8838938,-0.744,-0.369
tt0120633,60000000,15163484,56702901,-0.747,-0.055
tt0141109,27000000,7104125,34545030,-0.737, 0.279
tt0172396,23000000,198535,10660147,-0.991,-0.537
tt0120710,30000000,4593872,11347909,-0.847,-0.622
tt0171433,30000000,8078671,37036404,-0.731, 0.235
tt0220099,20000000,9427532,45542421,-0.529, 1.277
tt0149624,57000000,1304971,15527125,-0.977,-0.728
tt0160009,40000000,10410993,30199105,-0.740,-0.245
tt0219854,60000000,12687726,69688384,-0.789, 0.161
tt0144528,65000000,42518830,123307945,-0.346, 0.897
tt0233142,42000000,7160521,15738632,-0.830,-0.625
tt0238112,57000000,7209345,25543895,-0.874,-0.552
tt0192071,22000000,4134977,11560259,-0.812,-0.475
tt0180734,21000000,9386342,40219708,-0.553, 0.915
tt0268397,25000000,18554948,80920948,-0.258, 2.237
tt0237572,45000000,5765347,19719930,-0.872,-0.562
tt0271367,30000000,6485458,17266505,-0.784,-0.424
tt0256276,25000000,1575214,10103647,-0.937,-0.596
tt0329028,19000000,10845064,26214846,-0.429, 0.380
tt0266489,40000000,4617128,9652000,-0.885,-0.759
tt0328099,16000000,12618159,34308901,-0.211, 1.144
tt0288045,41000000,8111324,22108977,-0.802,-0.461
tt0304711,38000000,4438899,7659747,-0.883,-0.798
tt0264150,30000000,7009513,15589458,-0.766,-0.480
tt0338188,60000000,10833633,26900336,-0.819,-0.552
tt0273517,10600000,6163306,22160085,-0.419, 1.091
tt0359517,12000000,9375307,31179516,-0.219, 1.598
tt0338325,7500000,7855111,15712072, 0.047, 1.095
tt0434215,15000000,7703551,20998709,-0.486, 0.400
tt0393735,50000000,16310058,61112916,-0.674, 0.222
tt0778661,10000000,13064075,31068283, 0.306, 2.107
tt0415965,27000000,3376669,7486906,-0.875,-0.723
tt0419984,22000000,8761369,25628629,-0.602, 0.165
tt0469623,16000000,1561949,3241832,-0.902,-0.797
tt1027862,21000000,6230669,16284360,-0.703,-0.225
tt1196340,10000000,3030,4115,-1.000,-1.000
tt1106860,7000000,16469,46451,-0.998,-0.993
tt1183251,25000000,17164,32409,-0.999,-0.999
tt0976247,6000000,5971,36497,-0.999,-0.994
tt0419294,15000000,205994,5023275,-0.986,-0.665
tt0357110,1500000,59459,712294,-0.960,-0.525
tt0415978,2000000,30801,3885134,-0.985, 0.943
tt0373450,25000000,37726,871527,-0.998,-0.965
tt0978759,1000000,70234,2508841,-0.930, 1.509
tt0418773,1000000,74739,2678691,-0.925, 1.679
tt0477078,6000000,58536,712391,-0.990,-0.881
tt0479537,18000000,155560,418296,-0.991,-0.977
tt0372334,6000000,36371,371081,-0.994,-0.938
tt0283426,20000000,14109797,47887943,-0.295, 1.394
tt0189998,8000000,150171,8279017,-0.981, 0.035
tt0134154,35000000,64159,630779,-0.998,-0.982
tt0170691,10000000,26715,139692,-0.997,-0.986
tt0308878,4000000,173246,732241,-0.957,-0.817
tt0116242,20000000,131678,9714482,-0.993,-0.514
tt0119256,3000000,69486,142356,-0.977,-0.953
tt0116985,500000,18665,502313,-0.963, 0.005
tt0105151,8000000,302216,21706100,-0.962, 1.713
tt0087075,2000000,2234776,4389334, 0.117, 1.195
tt0089370,25000000,6645455,65520064,-0.734, 1.621
tt0092666,18000000,7500000,39321715,-0.583, 1.185
tt0094142,14000000,7318878,57915972,-0.477, 3.137
tt0099005,35000000,8064480,31053601,-0.770,-0.113
tt0099141,20000000,15338160,70980000,-0.233, 2.549
tt0103247,14000000,5640712,34793160,-0.597, 1.485
tt0102034,30000000,5280490,14262234,-0.824,-0.525
tt0106364,6000000,1189975,5588699,-0.802,-0.069
tt0112435,6500000,3418908,9574155,-0.474, 0.473
tt0115986,13000000,9785111,17883659,-0.247, 0.376
tt0118531,20000000,2912400,5716080,-0.854,-0.714
tt0120654,13000000,3634236,9975684,-0.720,-0.233
tt0120185,25000000,10527222,29247405,-0.579, 0.170
tt0158493,3000000,3454776,9630169, 0.152, 2.210
tt0134619,15000000,7070714,17411331,-0.529, 0.161
tt0134618,28000000,3102191,8888143,-0.889,-0.683
tt0176269,24000000,4605167,10431220,-0.808,-0.565
tt0161100,6000000,8515223,25047631, 0.419, 3.175
tt0186975,9000000,7602507,20035310,-0.155, 1.226
tt0184858,34000000,8128356,23360779,-0.761,-0.313
tt0144964,15000000,6223330,12801190,-0.585,-0.147
tt0217630,20000000,6008611,15464026,-0.700,-0.227
tt0231402,21150000,7714362,25590119,-0.635, 0.210
tt0249478,53000000,14033112,45207112,-0.735,-0.147
tt0234829,34000000,7018593,19693891,-0.794,-0.421
tt0211443,11000000,6649006,12610731,-0.396, 0.146
tt0317676,7000000,5683280,10199354,-0.188, 0.457
tt0337909,10000000,864062,31011616,-0.914, 2.101
tt0326856,40000000,6160886,12181484,-0.846,-0.695
tt0204313,50000000,18054001,41814863,-0.639,-0.164
tt0167456,57000000,2766810,6768055,-0.951,-0.881
tt0357507,20000000,19020655,46363118,-0.049, 1.318
tt0365485,10000000,92312,12594698,-0.991, 0.259
tt0400525,16000000,3740799,8819059,-0.766,-0.449
tt0349467,37665000,6707111,12512886,-0.822,-0.668
tt0453494,15000000,3368197,8080116,-0.775,-0.461
tt0408985,45000000,15508779,38360195,-0.655,-0.148
tt0430431,20000000,4106862,13391174,-0.795,-0.330
tt0416185,13000000,1667659,3172573,-0.872,-0.756
tt0937375,13000000,17958183,49121934, 0.381, 2.779
tt0494652,35000000,16207730,42436517,-0.537, 0.212
tt0976222,20000000,2231273,5205343,-0.888,-0.740
tt1097013,3000000,4111043,10017041, 0.370, 2.339
tt1092634,50000000,26604,44689,-0.999,-0.999
tt1179258,23000000,405701,2684051,-0.982,-0.883
tt1270286,1000000,1513955,3773863, 0.514, 2.774
tt0762105,3000000,5009,10060,-0.998,-0.997
tt1175506,25000000,63638,1186957,-0.997,-0.953
tt0452624,32000000,76817,1308696,-0.998,-0.959
tt0803057,8000000,30493,406252,-0.996,-0.949
tt0441774,18000000,80423,188565,-0.996,-0.990
tt0384533,8000000,55016,365134,-0.993,-0.954
tt0401815,3500000,29157,206871,-0.992,-0.941
tt0318761,4000000,85327,1325073,-0.979,-0.669
tt0412536,20000000,339616,6414563,-0.983,-0.679
tt0475984,9500000,16769,165831,-0.998,-0.983
tt0345061,7500000,20170,197148,-0.997,-0.974
tt0158371,29750000,94686,4196621,-0.997,-0.859
tt0248845,6000000,156724,3029081,-0.974,-0.495
tt0278731,8000000,189350,1641788,-0.976,-0.795
tt0120777,5000000,102385,5879254,-0.980, 0.176
tt0118954,20000000,356476,10569071,-0.982,-0.472
tt0098575,33000000,96008,1132112,-0.997,-0.966
tt0083972,4000000,9406522,33312481, 1.352, 7.328
tt0090180,6000000,3551761,17307019,-0.408, 1.885
tt0091209,6000000,2134214,5844868,-0.644,-0.026
tt0091738,18000000,6942408,41382841,-0.614, 1.299
tt0092076,4700000,2822439,7525782,-0.399, 0.601
tt0093777,3000000,4657401,14182492, 0.552, 3.727
tt0097138,500000,3179811,10166459, 5.360,19.333
tt0101669,15000000,3479395,38016380,-0.768, 1.534
tt0102005,23000000,3231000,7434726,-0.860,-0.677
tt0115862,50000000,5612095,14402821,-0.888,-0.712
tt0116322,25530000,4200000,20047715,-0.835,-0.215
tt0117108,45000000,5075000,20101861,-0.887,-0.553
tt0120008,30000000,8046553,18967571,-0.732,-0.368
tt0119594,20000000,5866411,15030732,-0.707,-0.248
tt0120694,17000000,16187724,55004135,-0.048, 2.236
tt0144168,13000000,2210267,6241697,-0.830,-0.520
tt0128278,55000000,10390387,34098563,-0.811,-0.380
tt0196857,24000000,3366,8427204,-1.000,-0.649
tt0160916,50000000,9673080,27067160,-0.807,-0.459
tt0133046,13000000,3326870,8946237,-0.744,-0.312
tt0186894,35000000,11423716,36779296,-0.674, 0.051
tt0118589,22000000,2414596,4273372,-0.890,-0.806
tt0186589,11000000,5891176,13276953,-0.464, 0.207
tt0272207,7500000,63303,10460089,-0.992, 0.395
tt0240900,11000000,2785283,4814244,-0.747,-0.562
tt0283632,17000000,5144090,12693621,-0.697,-0.253
tt0388419,60000000,21570867,73780539,-0.640, 0.230
tt0499554,10000000,10273477,20342161, 0.027, 1.034
tt1226232,6000000,33616,115862,-0.994,-0.981
tt0337876,20000000,1705577,5005883,-0.915,-0.750
tt0472050,2000000,32764,53760,-0.984,-0.973
tt0811106,5250000,121374,766487,-0.977,-0.854
tt0783598,15000000,1212,214059,-1.000,-0.986
tt0453453,2800000,275606,475000,-0.902,-0.830
tt0415856,3750000,13744,128092,-0.996,-0.966
tt0235737,18000000,166309,764554,-0.991,-0.958
tt0318374,3200000,128973,8243880,-0.960, 1.576
tt0160184,55000000,32300,79161,-0.999,-0.999
tt0124179,1000000,649423,1950218,-0.351, 0.950
tt0166396,3000000,2214290,24788807,-0.262, 7.263
tt0109370,11000000,53349,178104,-0.995,-0.984
tt0090967,1100000,49840,1419835,-0.955, 0.291
tt0092618,3000000,45900,3221568,-0.985, 0.074
tt1826590,12500000,27838201,48637684, 1.227, 2.891
tt1043726,70000000,8600000,18821279,-0.877,-0.731
tt0087089,58000000,2903603,25928721,-0.950,-0.553
tt0090103,4500000,3124782,18135531,-0.306, 3.030
tt0095271,5000000,6831250,17768757, 0.366, 2.554
tt0116756,20000000,7131000,18876581,-0.643,-0.056
tt0123209,35000000,6624445,27797271,-0.811,-0.206
tt0145893,6000000,2232686,4394936,-0.628,-0.268
tt0174480,40000000,10987006,37752931,-0.725,-0.056
tt0208874,20000000,5363900,17804273,-0.732,-0.110
tt0192111,14000000,4804595,10397365,-0.657,-0.257
tt0283530,12500000,3846780,14060950,-0.692, 0.125
tt0220506,15000000,12292121,30259652,-0.181, 1.017
tt0313792,18000000,1673125,3203044,-0.907,-0.822
tt0365885,9000000,211559,18761993,-0.976, 1.085
tt0418647,32000000,9178233,32701088,-0.713, 0.022
tt1270835,800000,52604,62000,-0.934,-0.922
tt0398027,8000000,22806,568695,-0.997,-0.929
tt0406650,6800000,28548,49526,-0.996,-0.993
tt0118623,35000000,75268,791830,-0.998,-0.977
tt0102915,8000000,649809,2275557,-0.919,-0.716
tt0095348,3000000,543588,13030057,-0.819, 3.343
tt0090670,6500000,180286,1953786,-0.972,-0.699
tt1408253,25000000,41237000,134141530, 0.649, 4.366
tt0089017,4500000,1526098,27398584,-0.661, 5.089
tt0089730,3200000,4025657,9917242, 0.258, 2.099
tt0090655,5000000,3373779,12543892,-0.325, 1.509
tt0091993,18000000,2918072,9075901,-0.838,-0.496
tt0092796,3500000,3584077,14000000, 0.024, 3.000
tt0095889,10500000,4344308,14114488,-0.586, 0.344
tt0099044,38000000,19400000,80818974,-0.489, 1.127
tt0104299,30000000,7814000,17129000,-0.740,-0.429
tt0104438,25000000,7318157,35208854,-0.707, 0.408
tt0107478,22000000,11800000,44942695,-0.464, 1.043
tt0109758,25000000,3012695,6841570,-0.879,-0.726
tt0110759,8000000,2129483,4350774,-0.734,-0.456
tt0110955,11000000,3044097,3060726,-0.723,-0.722
tt0116421,45000000,7605504,20400913,-0.831,-0.547
tt0116493,13000000,9580000,26539321,-0.263, 1.041
tt0117372,40000000,7649752,48093211,-0.809, 0.202
tt0118604,22000000,7600878,26521435,-0.655, 0.206
tt0120169,7500000,11197897,43490057, 0.493, 4.799
tt0119942,65000000,12045395,38966057,-0.815,-0.401
tt0134067,28000000,27321470,100491683,-0.024, 2.589
tt0137338,6000000,3244277,6851636,-0.459, 0.142
tt0149691,23000000,5607137,18653615,-0.756,-0.189
tt0144814,21000000,7065123,17757087,-0.664,-0.154
tt0120458,75000000,6013640,14010690,-0.920,-0.813
tt0217756,24000000,5257778,12372410,-0.781,-0.484
tt0131704,76000000,6814270,26000610,-0.910,-0.658
tt0211938,35000000,5485591,15325127,-0.843,-0.562
tt0205271,12000000,5012867,13113041,-0.582, 0.093
tt0204626,33000000,9062295,28927720,-0.725,-0.123
tt0240462,72000000,25037039,112950721,-0.652, 0.569
tt0190524,4000000,2158780,4223409,-0.460, 0.056
tt0242998,10000000,10024648,20384136, 0.002, 1.038
tt0267248,25000000,5064077,10719367,-0.797,-0.571
tt0278295,14000000,10007291,25482931,-0.285, 0.820
tt0246464,40000000,3545204,7262288,-0.911,-0.818
tt0231448,10000000,2704682,6044618,-0.730,-0.396
tt0282687,40000000,6219234,14448589,-0.845,-0.639
tt0319524,16000000,5809960,14108518,-0.637,-0.118
tt0314786,40000000,9222334,20440627,-0.769,-0.489
tt0339412,30000000,8679028,21800302,-0.711,-0.273
tt0361925,26000000,6775132,14469428,-0.739,-0.443
tt0407121,20000000,5805559,18081626,-0.710,-0.096
tt0343996,9600000,191560,2483955,-0.980,-0.741
tt0488658,26000000,5815474,16647384,-0.776,-0.360
tt0462244,6000000,3402678,13235267,-0.433, 1.206
tt1190617,12000000,3656000,7001720,-0.695,-0.417
tt1152850,200000,18218,856942,-0.909, 3.285
tt0359423,6500000,64728,1029872,-0.990,-0.842
tt0340012,18000000,101126,7739049,-0.994,-0.570
tt0409184,12500000,16512,323331,-0.999,-0.974
tt0409034,2500000,92668,247141,-0.963,-0.901
tt0236784,18000000,1837068,13729742,-0.898,-0.237
tt0171359,2000000,62253,1568749,-0.969,-0.216
tt0252299,15000000,30977,353743,-0.998,-0.976
tt0280760,9000000,306705,4681503,-0.966,-0.480
tt0274711,22000000,34211,121972,-0.998,-0.994
tt0273982,4000000,301856,562059,-0.925,-0.859
tt0271259,12000000,75180,333976,-0.994,-0.972
tt0302674,3500000,26285,236266,-0.992,-0.932
tt0116722,7000000,31850,405144,-0.995,-0.942
tt0118111,4000000,37990,2892582,-0.991,-0.277
tt0117589,4500000,60813,13417292,-0.986, 1.982
tt0120728,8000000,277601,2987297,-0.965,-0.627
tt0085271,15000000,1196965,8900000,-0.920,-0.407
tt2752688,5000000,1154303,3128941,-0.769,-0.374
tt0083642,35000000,11874268,69701637,-0.661, 0.991
tt0085636,2500000,6333259,12827446, 1.533, 4.131
tt0085255,22000000,8258149,42313354,-0.625, 0.923
tt0086129,6500000,7054988,33759266, 0.085, 4.194
tt0088708,1000000,3234837,7930736, 2.235, 6.931
tt0088915,27000000,222919,14202899,-0.992,-0.474
tt0089173,2200000,8032883,20674880, 2.651, 8.398
tt0089941,9000000,2601480,7936012,-0.711,-0.118
tt0091080,3000000,6750837,18964359, 1.250, 5.321
tt0092115,1100000,2595054,4542346, 1.359, 3.129
tt0097474,3000000,6332000,11642254, 1.111, 2.881
tt0096071,7000000,5848000,19595031,-0.165, 1.799
tt0098625,20000000,2047630,10555348,-0.898,-0.472
tt0101453,48000000,4051590,15965919,-0.916,-0.667
tt0102460,23000000,6030585,20246790,-0.738,-0.120
tt0103978,7500000,3421827,13272113,-0.544, 0.770
tt0106223,6500000,5033029,24103594,-0.226, 2.708
tt0106375,15000000,6017225,53354166,-0.599, 2.557
tt0110027,26000000,5600000,13994773,-0.785,-0.462
tt0104558,900000,5503000,16249557, 5.114,17.055
tt0113303,15000000,5213455,12201255,-0.652,-0.187
tt0111359,32000000,3046181,8247627,-0.905,-0.742
tt0116410,36000000,168012,13052741,-0.995,-0.637
tt0119086,20000000,6309583,14327206,-0.685,-0.284
tt0119509,15000000,3252450,10713605,-0.783,-0.286
tt0120483,20000000,4604819,13801755,-0.770,-0.310
tt0118798,30000000,10515839,26525834,-0.649,-0.116
tt0120741,10000000,6577961,19882538,-0.342, 0.988
tt0131369,80000000,8311290,22362500,-0.896,-0.720
tt0196216,18000000,3880723,17071230,-0.784,-0.052
tt0244000,35000000,4855475,13264986,-0.861,-0.621
tt0250274,6000000,10302846,27457409, 0.717, 3.576
tt0256524,26000000,2459315,7496522,-0.905,-0.712
tt0189192,40000000,2272489,4777007,-0.943,-0.881
tt0246544,40000000,10312740,27053815,-0.742,-0.324
tt0235679,3000000,8240752,17052128, 1.747, 4.684
tt0250720,35000000,9715102,33357476,-0.722,-0.047
tt0269341,6000000,7720942,22235901, 0.287, 2.706
tt0161083,45000000,13049114,32095318,-0.710,-0.287
tt0269095,60000000,8935426,22433915,-0.851,-0.626
tt0157472,26000000,10108333,36985501,-0.611, 0.423
tt0295254,42000000,7087457,13208023,-0.831,-0.686
tt0279781,12000000,4127903,10198766,-0.656,-0.150
tt0339034,12000000,2715848,4922166,-0.774,-0.590
tt0323642,35000000,6097758,23073611,-0.826,-0.341
tt0490196,3000000,3109924,7059537, 0.037, 1.353
tt0762121,30000000,7849304,37629831,-0.738, 0.254
tt0462229,20000000,4244142,8104069,-0.788,-0.595
tt1045655,5000000,5423315,13350177, 0.085, 1.670
tt0484111,15000000,12377,22165,-0.999,-0.999
tt0420015,500000,28387,478645,-0.943,-0.043
tt0413015,20000000,55344,11034436,-0.997,-0.448
tt0772168,2000000,13880,50080,-0.993,-0.975
tt0342735,14200000,15117,78378,-0.999,-0.994
tt1049405,14000000,59078,115504,-0.996,-0.992
tt0962711,4000000,95,2245000,-1.000,-0.439
tt0457308,6000000,50160,119452,-0.992,-0.980
tt0496328,1000000,11505,18479,-0.988,-0.982
tt0296166,3000000,183772,5844929,-0.939, 0.948
tt0332658,5000000,39936,896993,-0.992,-0.821
tt0227005,5000000,118003,5308707,-0.976, 0.062
tt0116953,8000000,41480,80026,-0.995,-0.990
tt0119832,24000000,978819,2618335,-0.959,-0.891
tt0101615,6000000,638625,1193062,-0.894,-0.801
tt0089853,15000000,114095,10631333,-0.992,-0.291
tt2828996,3500000,8843875,17314483, 1.527, 3.947
tt1430612,28000000,9516855,20285518,-0.660,-0.276
tt0092974,3000000,6171957,23509382, 1.057, 6.836
tt0093277,27000000,36973,7393346,-0.999,-0.726
tt0097388,5000000,6251310,14335525, 0.250, 1.867
tt0095409,22000000,5249388,17550399,-0.761,-0.202
tt0099740,1500000,2381285,5728953, 0.588, 2.819
tt0098519,18000000,2283443,8508843,-0.873,-0.527
tt0104412,42000000,5210875,19507345,-0.876,-0.536
tt0110538,15000000,2307850,6798240,-0.846,-0.547
tt0112499,12000000,4688285,17725500,-0.609, 0.477
tt0113451,50000000,4284246,9795017,-0.914,-0.804
tt0117011,25000000,5611707,14502483,-0.776,-0.420
tt0119123,60000000,6073094,16148906,-0.899,-0.731
tt0119142,35000000,6015970,31611225,-0.828,-0.097
tt0119572,10000000,3908725,12514138,-0.609, 0.251
tt0120004,40000000,9064143,33927476,-0.773,-0.152
tt0120112,18000000,3036081,7221836,-0.831,-0.599
tt0120142,11000000,4128178,14708874,-0.625, 0.337
tt0120524,5000000,6038516,15719109, 0.208, 2.144
tt0120646,40000000,5558400,13376506,-0.861,-0.666
tt0120716,15000000,2056647,4956401,-0.863,-0.670
tt0130121,40000000,10178289,33864342,-0.746,-0.153
tt0166943,27000000,3653281,14849583,-0.865,-0.450
tt0120834,36000000,32135,14378353,-0.999,-0.601
tt0131646,30000000,5114365,11576087,-0.830,-0.614
tt0165643,10000000,2212535,5241315,-0.779,-0.476
tt0171580,24000000,7145950,25167270,-0.702, 0.049
tt0213203,30000000,22718184,76501438,-0.243, 1.550
tt0273799,12000000,5377958,17292381,-0.552, 0.441
tt0166276,75000000,2685078,5409517,-0.964,-0.928
tt0279331,15000000,3880688,9059588,-0.741,-0.396
tt0337711,25000000,11556869,39399750,-0.538, 0.576
tt0358349,26000000,8014005,23222861,-0.692,-0.107
tt0470765,12000000,372012,5542025,-0.969,-0.538
tt0486321,25000000,1900523,14532946,-0.924,-0.419
tt0381505,2500000,58570,305688,-0.977,-0.878
tt0435623,450000,46684,379122,-0.896,-0.158
tt0423169,2000000,34774,199176,-0.983,-0.900
tt0372884,50000,17510,155212,-0.650, 2.104
tt0757361,10000000,81035,1959420,-0.992,-0.804
tt0902290,750000,3529,7066,-0.995,-0.991
tt0427998,5400000,16454,114669,-0.997,-0.979
tt0383694,11000000,13207,3753806,-0.999,-0.659
tt0482463,3300000,1324000,8108247,-0.599, 1.457
tt0299458,2500000,46791,548712,-0.981,-0.781
tt0120613,14000000,78709,4741987,-0.994,-0.661
tt0286594,10000000,21980,39381,-0.998,-0.996
tt0280720,11000000,613485,3034181,-0.944,-0.724
tt0238552,17000000,235559,381210,-0.986,-0.978
tt0266971,500000,1461,13134,-0.997,-0.974
tt0252480,5000000,24526,507443,-0.995,-0.899
tt0120857,12000000,1633183,14348123,-0.864, 0.196
tt0210075,1000000,197896,1523941,-0.802, 0.524
tt0193560,38000000,319516,623374,-0.992,-0.984
tt0126388,20000000,422413,8162450,-0.979,-0.592
tt0110978,600000,53111,94558,-0.911,-0.842
tt0117991,5000000,33451,551545,-0.993,-0.890
tt0108327,14000000,433254,1029721,-0.969,-0.926
tt0093818,16000000,1522423,14792779,-0.905,-0.075
tt2388715,5000000,12005402,27689474, 1.401, 4.538
tt0082817,5000000,2525360,8900000,-0.495, 0.780
tt0086336,19000000,2423555,5656087,-0.872,-0.702
tt0087727,2550000,6101000,22812500, 1.393, 7.946
tt0089360,15000000,4094091,40500000,-0.727, 1.700
tt0089826,9000000,6207507,20500327,-0.310, 1.278
tt0091757,40000000,1035447,1641825,-0.974,-0.959
tt0094824,20000000,4436330,11260104,-0.778,-0.437
tt0095179,2800000,8245038,19069488, 1.945, 5.811
tt0095863,3000000,3012285,5667120, 0.004, 0.889
tt0107254,2500000,9777000,15935068, 2.911, 5.374
tt0106761,7850000,1376561,2341309,-0.825,-0.702
tt0110097,44000000,4702625,10209111,-0.893,-0.768
tt0116259,38000000,6906546,17305211,-0.818,-0.545
tt0119709,25000000,2836490,6320276,-0.887,-0.747
tt0118301,14000000,4704688,15062898,-0.664, 0.076
tt0120703,20000000,11318919,37672350,-0.434, 0.884
tt0132512,60000000,8444321,22326247,-0.859,-0.628
tt0144640,20000000,4406135,10544143,-0.780,-0.473
tt0195778,15000000,4510705,10494147,-0.699,-0.300
tt0184907,13000000,14331819,60008303, 0.102, 3.616
tt0290332,4000000,2875067,10097096,-0.281, 1.524
tt0289408,10000000,3583114,11411644,-0.642, 0.141
tt0265808,25000000,6041521,13973532,-0.758,-0.441
tt0318283,30000000,6111074,14208384,-0.796,-0.526
tt0337579,18000000,24241612,64955956, 0.347, 2.609
tt0252028,45000000,4441356,11198345,-0.901,-0.751
tt0448075,4000000,3554134,7825820,-0.111, 0.956
tt0433442,15000000,4479621,7749851,-0.701,-0.483
tt0784972,10000000,508601,900926,-0.949,-0.910
tt0427968,9000000,180271,1530535,-0.980,-0.830
tt0361715,12000000,105422,860002,-0.991,-0.928
tt0425055,1000000,9610,103626,-0.990,-0.896
tt0445953,10000000,12615,66643,-0.999,-0.993
tt0392465,12000000,19610,36006,-0.998,-0.997
tt0417658,1000000,59212,808221,-0.941,-0.192
tt0758786,5000000,8844,67152,-0.998,-0.987
tt0422861,5000000,61043,418689,-0.988,-0.916
tt0470679,3400000,8092,11762,-0.998,-0.997
tt0814130,850000,97137,442638,-0.886,-0.479
tt0165854,9000000,187122,3193102,-0.979,-0.645
tt0298296,18000000,92008,297835,-0.995,-0.983
tt0155711,15000000,1590155,4485485,-0.894,-0.701
tt0280477,250000,360772,3799339, 0.443,14.197
tt0242587,700000,82530,1141829,-0.882, 0.631
tt0109579,12000000,74366,2104000,-0.994,-0.825
tt0120176,10000000,124011,9582900,-0.988,-0.042
tt0118863,8000000,167364,1789892,-0.979,-0.776
tt0117826,13000000,2634170,5587855,-0.797,-0.570
tt0129136,6000000,4332,9122,-0.999,-0.998
tt0085542,1200000,263238,760883,-0.781,-0.366
tt0079073,12164000,3141281,20158970,-0.742, 0.657
tt0084814,6000000,1341695,6988928,-0.776, 0.165
tt0088103,25000000,2950114,5778353,-0.882,-0.769
tt0090350,24000000,4093079,18707466,-0.829,-0.221
tt0090966,14000000,5726495,60221261,-0.591, 3.302
tt0095990,6200000,4576000,9205924,-0.262, 0.485
tt0099575,22000000,6358761,14760451,-0.711,-0.329
tt0097235,15000000,5704860,28890240,-0.620, 0.926
tt0100449,15000000,4700960,15260154,-0.687, 0.017
tt0102395,13000000,1692817,3752426,-0.870,-0.711
tt0102820,17000000,36890,7241350,-0.998,-0.574
tt0116707,13000000,1854000,4611624,-0.857,-0.645
tt0117608,39000000,8110080,30356793,-0.792,-0.222
tt0116059,22000000,3213045,7061018,-0.854,-0.679
tt0119906,12000000,1937374,4052347,-0.839,-0.662
tt0120133,28000000,2732880,8119205,-0.902,-0.710
tt0120701,60000000,5106919,12065985,-0.915,-0.799
tt0120596,21000000,7480288,21731001,-0.644, 0.035
tt0142201,15000000,1010596,1954202,-0.933,-0.870
tt0129280,40000000,8224215,28535768,-0.794,-0.287
tt0192731,15000000,8505513,21468807,-0.433, 0.431
tt0250310,11000000,9023173,23978402,-0.180, 1.180
tt0265632,10000000,13455016,36696761, 0.346, 2.670
tt0239949,25000000,2861903,5516708,-0.886,-0.779
tt0308208,70000000,7010474,14294842,-0.900,-0.796
tt0278823,16000000,2017981,4839383,-0.874,-0.698
tt0261289,29000000,5758236,16930185,-0.801,-0.416
tt0282120,35000000,6013847,39880476,-0.828, 0.139
tt0310357,22000000,4010593,6852144,-0.818,-0.689
tt0354766,3000000,3089993,5644575, 0.030, 0.882
tt0417225,15000000,5745780,12549485,-0.617,-0.163
tt0455326,750000,3005175,5518918, 3.007, 6.359
tt0483756,4000000,333912,540183,-0.917,-0.865
tt1001562,7500000,2116692,4131640,-0.718,-0.449
tt1034324,7000000,963221,1864952,-0.862,-0.734
tt0775488,8000000,1425915,3054430,-0.822,-0.618
tt0430576,5000000,5309,20023,-0.999,-0.996
tt0380817,3500000,28091,101228,-0.992,-0.971
tt0989000,25000,13385,172177,-0.465, 5.887
tt0369994,3500000,43141,2068323,-0.988,-0.409
tt0464184,2000000,15704,71840,-0.992,-0.964
tt0373024,4000000,43807,228524,-0.989,-0.943
tt0889588,40000000,55760,1027749,-0.999,-0.974
tt1185420,5000000,645604,1235028,-0.871,-0.753
tt0361309,3000000,101295,2037545,-0.966,-0.321
tt0967945,5000000,74981,346286,-0.985,-0.931
tt0804507,3500000,19419,54947,-0.994,-0.984
tt0134630,15000000,2002588,4734235,-0.866,-0.684
tt0300015,8000000,51970,1174139,-0.994,-0.853
tt0210382,16000000,45888,102622,-0.997,-0.994
tt0179098,21000000,329771,6835856,-0.984,-0.674
tt0293416,15000000,19386,636830,-0.999,-0.958
tt0258273,250000,91910,4186931,-0.632,15.748
tt0215545,10000000,190720,2185266,-0.981,-0.781
tt0222851,10000000,60029,447750,-0.994,-0.955
tt0238924,12000000,55000,1779284,-0.995,-0.852
tt0120510,7000000,95875,258212,-0.986,-0.963
tt0106379,30000000,764011,1519366,-0.975,-0.949
tt0107953,2000000,14810,54207,-0.993,-0.973
tt0100594,25000000,82753,2075084,-0.997,-0.917
tt0104740,35000000,407695,1368000,-0.988,-0.961
tt0102116,7000000,34047,191125,-0.995,-0.973
tt0086896,3000000,2214824,17488564,-0.262, 4.830
tt0088146,6000000,156383,19758558,-0.974, 2.293
tt0087428,7500000,1075800,5068118,-0.857,-0.324
tt0085868,7000000,437257,1246141,-0.938,-0.822
